日付,駅名,乗車人員数
2023-12-30,大通（南北線）,34547
2023-12-30,大通（東西線）,11415
2023-12-30,大通（東豊線）,8614
2023-12-30,すすきの,20744
2023-12-31,さっぽろ（南北線）,27155
2023-12-31,さっぽろ（東豊線）,10417
2023-12-31,大通（南北線）,20267
2023-12-31,大通（東西線）,7470
2023-12-31,大通（東豊線）,5471
2023-12-31,すすきの,13063
2022-03-01,さっぽろ（南北線）,45469
2022-03-01,さっぽろ（東豊線）,25188
2022-03-01,大通（南北線）,36612
2022-03-01,大通（東西線）,18742
2022-03-01,大通（東豊線）,12927
2022-03-01,すすきの,9211
2022-03-02,さっぽろ（南北線）,44865
2022-03-02,さっぽろ（東豊線）,25193
2022-03-02,大通（南北線）,35841
2022-03-02,大通（東西線）,19064
2022-03-02,大通（東豊線）,13198
2022-03-02,すすきの,9412
2022-03-03,さっぽろ（南北線）,44528
2022-03-03,さっぽろ（東豊線）,24842
2022-03-03,大通（南北線）,35661
2022-03-03,大通（東西線）,18427
2022-03-03,大通（東豊線）,13005
2022-03-03,すすきの,9230
2022-03-04,さっぽろ（南北線）,47540
2022-03-04,さっぽろ（東豊線）,25789
2022-03-04,大通（南北線）,38114
2022-03-04,大通（東西線）,19660
2022-03-04,大通（東豊線）,13279
2022-03-04,すすきの,10348
2022-03-05,さっぽろ（南北線）,35026
2022-03-05,さっぽろ（東豊線）,18233
2022-03-05,大通（南北線）,29925
2022-03-05,大通（東西線）,12373
2022-03-05,大通（東豊線）,8843
2022-03-05,すすきの,10162
2022-03-06,さっぽろ（南北線）,28458
2022-03-06,さっぽろ（東豊線）,14342
2022-03-06,大通（南北線）,24851
2022-03-06,大通（東西線）,9484
2022-03-06,大通（東豊線）,6825
2022-03-06,すすきの,8382
2022-03-07,さっぽろ（南北線）,44250
2022-03-07,さっぽろ（東豊線）,24477
2022-03-07,大通（南北線）,35498
2022-03-07,大通（東西線）,18511
2022-03-07,大通（東豊線）,12813
2022-03-07,すすきの,9157
2022-03-08,さっぽろ（南北線）,44195
2022-03-08,さっぽろ（東豊線）,24814
2022-03-08,大通（南北線）,35528
2022-03-08,大通（東西線）,18307
2022-03-08,大通（東豊線）,12835
2022-03-08,すすきの,9295
2022-03-09,さっぽろ（南北線）,44873
2022-03-09,さっぽろ（東豊線）,25100
2022-03-09,大通（南北線）,35282
2022-03-09,大通（東西線）,18683
2022-03-09,大通（東豊線）,13005
2022-03-09,すすきの,9574
2022-03-10,さっぽろ（南北線）,45837
2022-03-10,さっぽろ（東豊線）,25173
2022-03-10,大通（南北線）,36652
2022-03-10,大通（東西線）,18890
2022-03-10,大通（東豊線）,13005
2022-03-10,すすきの,9763
2022-03-11,さっぽろ（南北線）,47390
2022-03-11,さっぽろ（東豊線）,25613
2022-03-11,大通（南北線）,38148
2022-03-11,大通（東西線）,19393
2022-03-11,大通（東豊線）,13242
2022-03-11,すすきの,10354
2022-03-12,さっぽろ（南北線）,39253
2022-03-12,さっぽろ（東豊線）,20737
2022-03-12,大通（南北線）,33545
2022-03-12,大通（東西線）,13968
2022-03-12,大通（東豊線）,10143
2022-03-12,すすきの,11430
2022-03-13,さっぽろ（南北線）,31870
2022-03-13,さっぽろ（東豊線）,15825
2022-03-13,大通（南北線）,26983
2022-03-13,大通（東西線）,10293
2022-03-13,大通（東豊線）,7443
2022-03-13,すすきの,9343
2022-03-14,さっぽろ（南北線）,45715
2022-03-14,さっぽろ（東豊線）,24999
2022-03-14,大通（南北線）,36400
2022-03-14,大通（東西線）,18904
2022-03-14,大通（東豊線）,12980
2022-03-14,すすきの,9641
2022-03-15,さっぽろ（南北線）,45242
2022-03-15,さっぽろ（東豊線）,24847
2022-03-15,大通（南北線）,36513
2022-03-15,大通（東西線）,18513
2022-03-15,大通（東豊線）,12713
2022-03-15,すすきの,9634
2022-03-16,さっぽろ（南北線）,44313
2022-03-16,さっぽろ（東豊線）,24004
2022-03-16,大通（南北線）,35985
2022-03-16,大通（東西線）,18596
2022-03-16,大通（東豊線）,12757
2022-03-16,すすきの,9598
2022-03-17,さっぽろ（南北線）,47601
2022-03-17,さっぽろ（東豊線）,25690
2022-03-17,大通（南北線）,36780
2022-03-17,大通（東西線）,18587
2022-03-17,大通（東豊線）,12647
2022-03-17,すすきの,9945
2022-03-18,さっぽろ（南北線）,51075
2022-03-18,さっぽろ（東豊線）,27111
2022-03-18,大通（南北線）,39105
2022-03-18,大通（東西線）,20114
2022-03-18,大通（東豊線）,13554
2022-03-18,すすきの,10920
2022-03-19,さっぽろ（南北線）,40596
2022-03-19,さっぽろ（東豊線）,19991
2022-03-19,大通（南北線）,31863
2022-03-19,大通（東西線）,12771
2022-03-19,大通（東豊線）,8967
2022-03-19,すすきの,11255
2022-03-20,さっぽろ（南北線）,36148
2022-03-20,さっぽろ（東豊線）,16869
2022-03-20,大通（南北線）,28227
2022-03-20,大通（東西線）,10689
2022-03-20,大通（東豊線）,7727
2022-03-20,すすきの,10602
2022-03-21,さっぽろ（南北線）,34368
2022-03-21,さっぽろ（東豊線）,16326
2022-03-21,大通（南北線）,26526
2022-03-21,大通（東西線）,10266
2022-03-21,大通（東豊線）,7219
2022-03-21,すすきの,9650
2022-03-22,さっぽろ（南北線）,47937
2022-03-22,さっぽろ（東豊線）,26182
2022-03-22,大通（南北線）,37443
2022-03-22,大通（東西線）,18891
2022-03-22,大通（東豊線）,12971
2022-03-22,すすきの,10476
2022-03-23,さっぽろ（南北線）,45726
2022-03-23,さっぽろ（東豊線）,24747
2022-03-23,大通（南北線）,37173
2022-03-23,大通（東西線）,18578
2022-03-23,大通（東豊線）,12800
2022-03-23,すすきの,10397
2022-03-24,さっぽろ（南北線）,46856
2022-03-24,さっぽろ（東豊線）,24619
2022-03-24,大通（南北線）,38105
2022-03-24,大通（東西線）,19395
2022-03-24,大通（東豊線）,13099
2022-03-24,すすきの,10801
2022-03-25,さっぽろ（南北線）,50632
2022-03-25,さっぽろ（東豊線）,25853
2022-03-25,大通（南北線）,41088
2022-03-25,大通（東西線）,20660
2022-03-25,大通（東豊線）,13620
2022-03-25,すすきの,12335
2022-03-26,さっぽろ（南北線）,43898
2022-03-26,さっぽろ（東豊線）,18749
2022-03-26,大通（南北線）,35032
2022-03-26,大通（東西線）,13948
2022-03-26,大通（東豊線）,9927
2022-03-26,すすきの,13724
2022-03-27,さっぽろ（南北線）,34915
2022-03-27,さっぽろ（東豊線）,14926
2022-03-27,大通（南北線）,28112
2022-03-27,大通（東西線）,10770
2022-03-27,大通（東豊線）,7191
2022-03-27,すすきの,11343
2022-03-28,さっぽろ（南北線）,46165
2022-03-28,さっぽろ（東豊線）,24594
2022-03-28,大通（南北線）,37850
2022-03-28,大通（東西線）,19446
2022-03-28,大通（東豊線）,12668
2022-03-28,すすきの,10982
2022-03-29,さっぽろ（南北線）,45076
2022-03-29,さっぽろ（東豊線）,26302
2022-03-29,大通（南北線）,37421
2022-03-29,大通（東西線）,19497
2022-03-29,大通（東豊線）,13467
2022-03-29,すすきの,10487
2022-03-30,さっぽろ（南北線）,45490
2022-03-30,さっぽろ（東豊線）,25662
2022-03-30,大通（南北線）,37028
2022-03-30,大通（東西線）,18781
2022-03-30,大通（東豊線）,13202
2022-03-30,すすきの,10423
2022-03-31,さっぽろ（南北線）,46020
2022-03-31,さっぽろ（東豊線）,25864
2022-03-31,大通（南北線）,37758
2022-03-31,大通（東西線）,19461
2022-03-31,大通（東豊線）,13331
2022-03-31,すすきの,10180
2021-02-01,さっぽろ（南北線）,41224
2021-02-01,さっぽろ（東豊線）,24075
2021-02-01,大通（南北線）,32943
2021-02-01,大通（東西線）,18164
2021-02-01,大通（東豊線）,12034
2021-02-01,すすきの,7754
2021-02-02,さっぽろ（南北線）,40867
2021-02-02,さっぽろ（東豊線）,23628
2021-02-02,大通（南北線）,32300
2021-02-02,大通（東西線）,17973
2021-02-02,大通（東豊線）,12048
2021-02-02,すすきの,7622
2021-02-03,さっぽろ（南北線）,39923
2021-02-03,さっぽろ（東豊線）,23040
2021-02-03,大通（南北線）,31916
2021-02-03,大通（東西線）,17458
2021-02-03,大通（東豊線）,11691
2021-02-03,すすきの,7516
2021-02-04,さっぽろ（南北線）,40496
2021-02-04,さっぽろ（東豊線）,23404
2021-02-04,大通（南北線）,32335
2021-02-04,大通（東西線）,17818
2021-02-04,大通（東豊線）,11802
2021-02-04,すすきの,7574
2021-02-05,さっぽろ（南北線）,42837
2021-02-05,さっぽろ（東豊線）,24205
2021-02-05,大通（南北線）,35292
2021-02-05,大通（東西線）,18913
2021-02-05,大通（東豊線）,12447
2021-02-05,すすきの,8567
2021-02-06,さっぽろ（南北線）,30574
2021-02-06,さっぽろ（東豊線）,16015
2021-02-06,大通（南北線）,27678
2021-02-06,大通（東西線）,12102
2021-02-06,大通（東豊線）,7835
2021-02-06,すすきの,8118
2021-02-07,さっぽろ（南北線）,23540
2021-02-07,さっぽろ（東豊線）,12577
2021-02-07,大通（南北線）,21186
2021-02-07,大通（東西線）,8626
2021-02-07,大通（東豊線）,5880
2021-02-07,すすきの,6408
2021-02-08,さっぽろ（南北線）,40953
2021-02-08,さっぽろ（東豊線）,23730
2021-02-08,大通（南北線）,32827
2021-02-08,大通（東西線）,18091
2021-02-08,大通（東豊線）,12064
2021-02-08,すすきの,7730
2021-02-09,さっぽろ（南北線）,40704
2021-02-09,さっぽろ（東豊線）,23604
2021-02-09,大通（南北線）,33379
2021-02-09,大通（東西線）,18219
2021-02-09,大通（東豊線）,12032
2021-02-09,すすきの,7743
2021-02-10,さっぽろ（南北線）,43138
2021-02-10,さっぽろ（東豊線）,24732
2021-02-10,大通（南北線）,35349
2021-02-10,大通（東西線）,18996
2021-02-10,大通（東豊線）,12490
2021-02-10,すすきの,8686
2021-02-11,さっぽろ（南北線）,27211
2021-02-11,さっぽろ（東豊線）,13677
2021-02-11,大通（南北線）,23874
2021-02-11,大通（東西線）,9886
2021-02-11,大通（東豊線）,6449
2021-02-11,すすきの,6740
2021-02-12,さっぽろ（南北線）,42856
2021-02-12,さっぽろ（東豊線）,23936
2021-02-12,大通（南北線）,35300
2021-02-12,大通（東西線）,18852
2021-02-12,大通（東豊線）,12223
2021-02-12,すすきの,8835
2021-02-13,さっぽろ（南北線）,31185
2021-02-13,さっぽろ（東豊線）,15994
2021-02-13,大通（南北線）,27230
2021-02-13,大通（東西線）,12331
2021-02-13,大通（東豊線）,7931
2021-02-13,すすきの,8283
2021-02-14,さっぽろ（南北線）,24193
2021-02-14,さっぽろ（東豊線）,12461
2021-02-14,大通（南北線）,20778
2021-02-14,大通（東西線）,8599
2021-02-14,大通（東豊線）,5800
2021-02-14,すすきの,6475
2021-02-15,さっぽろ（南北線）,41534
2021-02-15,さっぽろ（東豊線）,24060
2021-02-15,大通（南北線）,33170
2021-02-15,大通（東西線）,17662
2021-02-15,大通（東豊線）,11934
2021-02-15,すすきの,7929
2021-02-16,さっぽろ（南北線）,43885
2021-02-16,さっぽろ（東豊線）,23231
2021-02-16,大通（南北線）,34001
2021-02-16,大通（東西線）,18346
2021-02-16,大通（東豊線）,11905
2021-02-16,すすきの,7988
2021-02-17,さっぽろ（南北線）,40104
2021-02-17,さっぽろ（東豊線）,22616
2021-02-17,大通（南北線）,32734
2021-02-17,大通（東西線）,17941
2021-02-17,大通（東豊線）,11834
2021-02-17,すすきの,8239
2021-02-18,さっぽろ（南北線）,41482
2021-02-18,さっぽろ（東豊線）,23674
2021-02-18,大通（南北線）,33639
2021-02-18,大通（東西線）,18084
2021-02-18,大通（東豊線）,12214
2021-02-18,すすきの,8288
2021-02-19,さっぽろ（南北線）,44033
2021-02-19,さっぽろ（東豊線）,24787
2021-02-19,大通（南北線）,36150
2021-02-19,大通（東西線）,19753
2021-02-19,大通（東豊線）,12484
2021-02-19,すすきの,9293
2021-02-20,さっぽろ（南北線）,32703
2021-02-20,さっぽろ（東豊線）,16547
2021-02-20,大通（南北線）,28516
2021-02-20,大通（東西線）,12146
2021-02-20,大通（東豊線）,7849
2021-02-20,すすきの,8984
2021-02-21,さっぽろ（南北線）,25115
2021-02-21,さっぽろ（東豊線）,12964
2021-02-21,大通（南北線）,22085
2021-02-21,大通（東西線）,9074
2021-02-21,大通（東豊線）,5913
2021-02-21,すすきの,7009
2021-02-22,さっぽろ（南北線）,42174
2021-02-22,さっぽろ（東豊線）,23533
2021-02-22,大通（南北線）,34958
2021-02-22,大通（東西線）,18221
2021-02-22,大通（東豊線）,12035
2021-02-22,すすきの,9060
2021-02-23,さっぽろ（南北線）,26108
2021-02-23,さっぽろ（東豊線）,12865
2021-02-23,大通（南北線）,22037
2021-02-23,大通（東西線）,9160
2021-02-23,大通（東豊線）,6151
2021-02-23,すすきの,6743
2021-02-24,さっぽろ（南北線）,45160
2021-02-24,さっぽろ（東豊線）,24181
2021-02-24,大通（南北線）,34840
2021-02-24,大通（東西線）,19388
2021-02-24,大通（東豊線）,12347
2021-02-24,すすきの,8510
2021-02-25,さっぽろ（南北線）,44841
2021-02-25,さっぽろ（東豊線）,24778
2021-02-25,大通（南北線）,36097
2021-02-25,大通（東西線）,20033
2021-02-25,大通（東豊線）,12838
2021-02-25,すすきの,9193
2021-02-26,さっぽろ（南北線）,48226
2021-02-26,さっぽろ（東豊線）,26641
2021-02-26,大通（南北線）,39207
2021-02-26,大通（東西線）,20385
2021-02-26,大通（東豊線）,13527
2021-02-26,すすきの,9968
2021-02-27,さっぽろ（南北線）,32603
2021-02-27,さっぽろ（東豊線）,17582
2021-02-27,大通（南北線）,29389
2021-02-27,大通（東西線）,12944
2021-02-27,大通（東豊線）,8771
2021-02-27,すすきの,9190
2021-02-28,さっぽろ（南北線）,26951
2021-02-28,さっぽろ（東豊線）,13586
2021-02-28,大通（南北線）,24399
2021-02-28,大通（東西線）,9884
2021-02-28,大通（東豊線）,6395
2021-02-28,すすきの,7507
2020-06-01,さっぽろ（南北線）,34853
2020-06-01,さっぽろ（東豊線）,20348
2020-06-01,大通（南北線）,28332
2020-06-01,大通（東西線）,16091
2020-06-01,大通（東豊線）,10491
2020-06-01,すすきの,7278
2020-06-02,さっぽろ（南北線）,32791
2020-06-02,さっぽろ（東豊線）,19005
2020-06-02,大通（南北線）,26698
2020-06-02,大通（東西線）,15142
2020-06-02,大通（東豊線）,9970
2020-06-02,すすきの,7047
2020-06-03,さっぽろ（南北線）,32894
2020-06-03,さっぽろ（東豊線）,18952
2020-06-03,大通（南北線）,27075
2020-06-03,大通（東西線）,14860
2020-06-03,大通（東豊線）,9784
2020-06-03,すすきの,7138
2020-06-04,さっぽろ（南北線）,33269
2020-06-04,さっぽろ（東豊線）,19169
2020-06-04,大通（南北線）,27304
2020-06-04,大通（東西線）,14970
2020-06-04,大通（東豊線）,9848
2020-06-04,すすきの,7131
2020-06-05,さっぽろ（南北線）,35223
2020-06-05,さっぽろ（東豊線）,19946
2020-06-05,大通（南北線）,29360
2020-06-05,大通（東西線）,15909
2020-06-05,大通（東豊線）,10069
2020-06-05,すすきの,7980
2020-06-06,さっぽろ（南北線）,24256
2020-06-06,さっぽろ（東豊線）,12401
2020-06-06,大通（南北線）,22166
2020-06-06,大通（東西線）,9678
2020-06-06,大通（東豊線）,6329
2020-06-06,すすきの,7687
2020-06-07,さっぽろ（南北線）,18236
2020-06-07,さっぽろ（東豊線）,9136
2020-06-07,大通（南北線）,16276
2020-06-07,大通（東西線）,6762
2020-06-07,大通（東豊線）,4563
2020-06-07,すすきの,5467
2020-06-08,さっぽろ（南北線）,34141
2020-06-08,さっぽろ（東豊線）,20184
2020-06-08,大通（南北線）,27788
2020-06-08,大通（東西線）,15469
2020-06-08,大通（東豊線）,10112
2020-06-08,すすきの,7096
2020-06-09,さっぽろ（南北線）,34050
2020-06-09,さっぽろ（東豊線）,19973
2020-06-09,大通（南北線）,27648
